DR_NO,Date Rptd,DATE OCC,DATE OCC,month,day,year,weeknum,dayofweek,month_text,week_text,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200809348,5/12/2020 0:00,5/9/2020 0:00,43960,5,9,2020,19,7,May,Saturday,2100,8,West LA,851,2,649,DOCUMENT FORGERY / STOLEN FELONY,0923 1822,64,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,1700    WELLESLEY                    AV,,34.036,-118.4613
200814340,9/21/2020 0:00,9/20/2020 0:00,44094,9,20,2020,39,1,September,Sunday,2300,8,West LA,839,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,740,,,,1800    CENTURY PARK,,34.0589,-118.4211
200813916,9/10/2020 0:00,9/10/2020 0:00,44084,9,10,2020,37,5,September,Thursday,800,8,West LA,839,2,624,BATTERY - SIMPLE ASSAULT,1822 1300,57,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,2000    CENTURY PARK,,34.0563,-118.4189
200811222,6/28/2020 0:00,6/28/2020 0:00,44010,6,28,2020,27,1,June,Sunday,100,8,West LA,857,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1243 1813 0408 0416 0913,27,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1100    GLENVILLE                    DR,,34.0557,-118.3928
200815450,10/20/2020 0:00,10/16/2020 0:00,44120,10,16,2020,42,6,October,Friday,1700,8,West LA,881,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2000    STONER                       AV,,34.0351,-118.45
200817891,12/25/2020 0:00,12/24/2020 0:00,44189,12,24,2020,52,5,December,Thursday,1700,8,West LA,827,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,11700    MONTANA                      AV,,34.0548,-118.4673
200812328,7/26/2020 0:00,7/15/2020 0:00,44027,7,15,2020,29,4,July,Wednesday,2100,8,West LA,884,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0432 0334 0913 1802,36,M,H,210,RESTAURANT/FAST FOOD,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,10800 W  PICO                         BL,,34.0404,-118.4279
200809533,5/16/2020 0:00,5/9/2020 0:00,43960,5,9,2020,19,7,May,Saturday,5,8,West LA,802,2,354,THEFT OF IDENTITY,0930 1822,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900    KAGAWA                       ST,,34.046,-118.5177
200811771,7/11/2020 0:00,7/11/2020 0:00,44023,7,11,2020,28,7,July,Saturday,230,8,West LA,833,2,900,VIOLATION OF COURT ORDER,2038 0329 0554,50,M,O,123,PARKING UNDERGROUND/BUILDING,,,AO,Adult Other,900,,,,1300    MIDVALE                      AV,,34.0557,-118.444
200811017,6/23/2020 0:00,6/15/2020 0:00,43997,6,15,2020,25,2,June,Monday,1600,8,West LA,892,1,310,BURGLARY,1822 1403 0344 0321 1607,0,X,X,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,310,,,,11500 W  PICO                         BL,,34.0338,-118.4417
200808403,4/17/2020 0:00,4/11/2020 0:00,43932,4,11,2020,15,7,April,Saturday,1930,8,West LA,828,2,354,THEFT OF IDENTITY,100,53,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10700    WILSHIRE                     BL,,34.0649,-118.4372
200810996,6/23/2020 0:00,6/22/2020 0:00,44004,6,22,2020,26,2,June,Monday,2330,8,West LA,852,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1309 0202 0216 0397 1602 1420,53,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,341,,,,1700    BROCKTON                     AV,,34.0386,-118.4588
200807654,3/24/2020 0:00,3/15/2020 0:00,43905,3,15,2020,12,1,March,Sunday,430,8,West LA,895,1,310,BURGLARY,1822 1605 0344 0394,30,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,310,,,,9900    NATIONAL                     BL,,34.0344,-118.4049
200812974,8/15/2020 0:00,8/7/2020 0:00,44050,8,7,2020,32,6,August,Friday,130,8,West LA,842,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0202 1822 0345,29,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,,1200    BARRY                        AV,,34.0492,-118.4593
200817697,12/18/2020 0:00,12/17/2020 0:00,44182,12,17,2020,51,5,December,Thursday,40,8,West LA,833,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1420 0344 0394 1822,57,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,10900    ASHTON                       AV,,34.0577,-118.4438
200816852,11/24/2020 0:00,11/23/2020 0:00,44158,11,23,2020,48,2,November,Monday,1715,8,West LA,833,1,310,BURGLARY,0344 1822 0352 0321 1420 1402,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,10900    WILSHIRE                     BL,,34.0586,-118.4446
200816455,11/13/2020 0:00,11/13/2020 0:00,44148,11,13,2020,46,6,November,Friday,915,8,West LA,848,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",320,40,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,10200    ALMAYO                       AV,,34.0494,-118.4138
200814715,9/30/2020 0:00,9/30/2020 0:00,44104,9,30,2020,40,4,September,Wednesday,2030,8,West LA,849,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0448 0444 0421,48,M,O,507,CONDOMINIUM/TOWNHOUSE,511,VERBAL THREAT,AO,Adult Other,930,,,,1000 S  SHENANDOAH                   ST,,34.0571,-118.3815
200800774,8/18/2020 0:00,8/18/2020 0:00,44061,8,18,2020,34,3,August,Tuesday,435,8,West LA,835,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1402 1822 2004 1420 2003,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,998,,,1900    GLENDON                      AV,,34.0472,-118.4333
200812051,7/19/2020 0:00,7/19/2020 0:00,44031,7,19,2020,30,1,July,Sunday,1700,8,West LA,885,2,624,BATTERY - SIMPLE ASSAULT,0416 0319 1268,27,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,10200    CLUB                         PL,,34.0424,-118.4059
200814607,9/28/2020 0:00,9/28/2020 0:00,44102,9,28,2020,40,2,September,Monday,1300,8,West LA,883,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2040 0421 1822,40,M,W,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),511,VERBAL THREAT,IC,Invest Cont,930,,,,2200    COTNER                       AV,,34.039,-118.4391
200814628,9/28/2020 0:00,9/17/2020 0:00,44091,9,17,2020,38,5,September,Thursday,1130,8,West LA,831,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0346,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,11900    MONTANA                      AV,,34.0473,-118.4768
200809538,5/17/2020 0:00,5/12/2020 0:00,43963,5,12,2020,20,3,May,Tuesday,1300,8,West LA,853,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,104,DRIVEWAY,,,IC,Invest Cont,420,,,,1800    COLBY                        AV,,34.0417,-118.4499
200811337,6/25/2020 0:00,5/23/2020 0:00,43974,5,23,2020,21,7,May,Saturday,2300,8,West LA,805,2,622,BATTERY ON A FIREFIGHTER,0400 0444 1213,45,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,622,,,,SEPULVEDA                    BL,405 FREEWAY,34.1016,-118.4698
200811803,7/12/2020 0:00,7/12/2020 0:00,44024,7,12,2020,29,1,July,Sunday,450,8,West LA,884,1,310,BURGLARY,0206 0209 1420 0326 0358 1607 0321 1309 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,10800 W  PICO                         BL,,34.0404,-118.4279
200808579,4/20/2020 0:00,4/16/2020 0:00,43937,4,16,2020,16,5,April,Thursday,900,8,West LA,859,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0346,29,M,H,101,STREET,,,IC,Invest Cont,420,,,,1500 S  BEDFORD                      ST,,34.0516,-118.3809
200800661,5/27/2020 0:00,5/27/2020 0:00,43978,5,27,2020,22,4,May,Wednesday,830,8,West LA,835,1,310,BURGLARY,1402 1607 0321 1822 0906 2004,29,M,W,507,CONDOMINIUM/TOWNHOUSE,,,AA,Adult Arrest,310,998,,,SANTA MONICA                 BL,GREENFIELD,34.0487,-118.4413
200808188,4/10/2020 0:00,4/10/2020 0:00,43931,4,10,2020,15,6,April,Friday,1950,8,West LA,849,2,624,BATTERY - SIMPLE ASSAULT,0416 0417 1218 2004,30,M,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8700 W  OLYMPIC                      BL,,34.0594,-118.3814
200807401,3/16/2020 0:00,3/15/2020 0:00,43905,3,15,2020,12,1,March,Sunday,2200,8,West LA,857,1,330,BURGLARY FROM VEHICLE,0358 1302 1307 1609 0344 0352 1221 1822,25,F,W,101,STREET,,,IC,Invest Cont,330,,,,CASHIO                       ST,BEVERLY                      DR,34.0525,-118.3954
200809071,5/2/2020 0:00,5/2/2020 0:00,43953,5,2,2020,18,7,May,Saturday,905,8,West LA,831,2,354,THEFT OF IDENTITY,100,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800    WELLESLEY                    AV,,34.0469,-118.4771
200815004,10/8/2020 0:00,10/3/2020 0:00,44107,10,3,2020,40,7,October,Saturday,1744,8,West LA,883,1,320,"BURGLARY, ATTEMPTED",1822,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,320,,,,2300    PONTIUS                      AV,,34.0365,-118.4362
200808684,4/24/2020 0:00,4/24/2020 0:00,43945,4,24,2020,17,6,April,Friday,2140,8,West LA,882,1,320,"BURGLARY, ATTEMPTED",0202 1601 1822 0398 1420,0,X,X,254,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),,,IC,Invest Cont,320,,,,2200    PURDUE                       AV,,34.0371,-118.4432
200813894,9/8/2020 0:00,9/6/2020 0:00,44080,9,6,2020,37,1,September,Sunday,2134,8,West LA,882,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,0,X,X,411,PET STORE,,,AO,Adult Other,440,,,,11300 W  PICO                         BL,,34.038,-118.4436
200815037,10/8/2020 0:00,7/23/2020 0:00,44035,7,23,2020,30,5,July,Thursday,1135,8,West LA,831,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,11900    KIOWA                        AV,,34.0468,-118.4678
200808829,4/29/2020 0:00,4/27/2020 0:00,43948,4,27,2020,18,2,April,Monday,730,8,West LA,831,1,330,BURGLARY FROM VEHICLE,0344 1822,26,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,11900    DARLINGTON                   AV,,34.05,-118.4674
200818027,12/30/2020 0:00,12/29/2020 0:00,44194,12,29,2020,53,3,December,Tuesday,1930,8,West LA,817,1,320,"BURGLARY, ATTEMPTED",1608 1822 1609,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,320,,,,1000    WESTWOOD                     BL,,34.0608,-118.4454
200816063,11/4/2020 0:00,11/3/2020 0:00,44138,11,3,2020,45,3,November,Tuesday,1130,8,West LA,883,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,36,F,H,710,OTHER PREMISE,,,IC,Invest Cont,740,,,,PONTIUS                      AV,TENNESSEE                    AV,34.0384,-118.4373
200812788,8/9/2020 0:00,8/8/2020 0:00,44051,8,8,2020,32,7,August,Saturday,1700,8,West LA,857,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 1300,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,668,,,,1100 S  BEVERLY                      DR,,34.0564,-118.3962
200809624,5/19/2020 0:00,5/8/2020 0:00,43959,5,8,2020,19,6,May,Friday,1200,8,West LA,893,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,35,F,V,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2600    WESTWOOD                     BL,,34.0365,-118.4256
200816287,11/11/2020 0:00,11/10/2020 0:00,44145,11,10,2020,46,3,November,Tuesday,1700,8,West LA,824,1,310,BURGLARY,0344 1822 1607 1267 0321,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,300    AMALFI                       DR,,34.0322,-118.5148
200808835,4/29/2020 0:00,4/23/2020 0:00,43944,4,23,2020,17,5,April,Thursday,30,8,West LA,849,2,624,BATTERY - SIMPLE ASSAULT,1300 0416,58,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 S  ROBERTSON                    BL,,34.0597,-118.3836
200811285,6/29/2020 0:00,6/28/2020 0:00,44010,6,28,2020,27,1,June,Sunday,1440,8,West LA,804,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394 0202 1420 1309,72,F,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,3000    ELVIDO                       DR,,34.1272,-118.4897
200813826,9/7/2020 0:00,9/7/2020 0:00,44081,9,7,2020,37,2,September,Monday,1400,8,West LA,824,2,625,OTHER ASSAULT,1822,54,F,O,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,600    HIGHTREE                     RD,,34.0384,-118.5159
200813846,9/8/2020 0:00,9/8/2020 0:00,44082,9,8,2020,37,3,September,Tuesday,1600,8,West LA,884,2,624,BATTERY - SIMPLE ASSAULT,0400 0448 0216 1266,58,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11000 W  PICO                         BL,,34.0383,-118.4325
200815355,10/17/2020 0:00,10/16/2020 0:00,44120,10,16,2020,42,6,October,Friday,437,8,West LA,855,1,310,BURGLARY,0202 1606 0314 0344 1822,53,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1400    GREENFIELD                   AV,,34.0519,-118.4441
200817394,12/9/2020 0:00,12/9/2020 0:00,44174,12,9,2020,50,4,December,Wednesday,1630,8,West LA,887,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0346,35,F,W,102,SIDEWALK,,,IC,Invest Cont,341,,,,9400    SAWYER                       ST,,34.0458,-118.3932
200807764,3/27/2020 0:00,3/27/2020 0:00,43917,3,27,2020,13,6,March,Friday,300,8,West LA,831,1,310,BURGLARY,1420 1822 0325,71,M,W,702,OFFICE BUILDING/OFFICE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,200    26TH                         ST,,34.0473,-118.4768
200816935,11/27/2020 0:00,11/25/2020 0:00,44160,11,25,2020,48,4,November,Wednesday,2039,8,West LA,825,1,310,BURGLARY,1420 0389 1609 0321 0344 1822,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,300 S  BURLINGAME                   AV,,34.0511,-118.4888
200812714,8/6/2020 0:00,7/27/2020 0:00,44039,7,27,2020,31,2,July,Monday,1945,8,West LA,811,1,330,BURGLARY FROM VEHICLE,1307 0344 0346,35,F,W,109,PARK/PLAYGROUND,,,IC,Invest Cont,330,,,,LOS LIONES                   DR,TRAMONTO                     DR,34.0423,-118.5552
200807725,3/26/2020 0:00,3/25/2020 0:00,43915,3,25,2020,13,4,March,Wednesday,1800,8,West LA,831,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1402,52,F,O,104,DRIVEWAY,,,IC,Invest Cont,330,998,,,800    WELLESLEY                    AV,,34.0469,-118.4771
200809587,5/16/2020 0:00,5/9/2020 0:00,43960,5,9,2020,19,7,May,Saturday,2300,8,West LA,822,1,480,BIKE - STOLEN,344,43,M,W,104,DRIVEWAY,,,IC,Invest Cont,480,,,,300    LAS CASAS                    AV,,34.0409,-118.5428
200800883,12/11/2020 0:00,12/10/2020 0:00,44175,12,10,2020,50,5,December,Thursday,2200,8,West LA,842,1,330,BURGLARY FROM VEHICLE,1607 0344 1822 1414,36,M,H,101,STREET,,,IC,Invest Cont,330,,,,1200    BARRY                        AV,,34.0492,-118.4593
200817160,12/3/2020 0:00,11/13/2020 0:00,44148,11,13,2020,46,6,November,Friday,800,8,West LA,884,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,40,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,2500    KELTON                       AV,,34.0368,-118.4283
200811760,7/11/2020 0:00,7/10/2020 0:00,44022,7,10,2020,28,6,July,Friday,900,8,West LA,808,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0603,39,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1700    CLEAR VIEW                   DR,,34.1034,-118.4342
200815720,10/26/2020 0:00,10/26/2020 0:00,44130,10,26,2020,44,2,October,Monday,635,8,West LA,855,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0408 0446 0400 1218 0448,39,F,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,10800    SANTA MONICA                 BL,,34.0492,-118.4394
200811868,7/15/2020 0:00,7/14/2020 0:00,44026,7,14,2020,29,3,July,Tuesday,1300,8,West LA,892,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2400    FEDERAL                      AV,,34.0321,-118.4436
200809749,5/21/2020 0:00,5/18/2020 0:00,43969,5,18,2020,21,2,May,Monday,955,8,West LA,882,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1420 1822 0344,35,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,480,,,2000    COLBY                        AV,,34.0388,-118.4474
200813335,8/25/2020 0:00,8/25/2020 0:00,44068,8,25,2020,35,3,August,Tuesday,1945,8,West LA,823,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 1822 0104 1420 0447,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,15400 W  SUNSET                       BL,,34.048,-118.5269
200818035,12/30/2020 0:00,12/29/2020 0:00,44194,12,29,2020,53,3,December,Tuesday,2100,8,West LA,881,1,330,BURGLARY FROM VEHICLE,1420 1822 0344 1609,29,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1800 S  BARRINGTON                   AV,,34.0386,-118.4516
200814959,10/6/2020 0:00,10/6/2020 0:00,44110,10,6,2020,41,3,October,Tuesday,30,8,West LA,852,2,946,OTHER MISCELLANEOUS CRIME,1822 1300,41,M,W,101,STREET,,,IC,Invest Cont,946,,,,11800    IOWA                         AV,,34.04,-118.4564
200814359,9/21/2020 0:00,8/31/2020 0:00,44074,8,31,2020,36,2,August,Monday,1133,8,West LA,835,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 0344 0346,30,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1900    MALCOLM                      AV,,34.0478,-118.4324
200815715,10/26/2020 0:00,10/26/2020 0:00,44130,10,26,2020,44,2,October,Monday,1300,8,West LA,853,2,624,BATTERY - SIMPLE ASSAULT,1202 0400 0444 2021,66,M,O,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11500    SANTA MONICA                 BL,,34.0454,-118.4522
200811249,6/29/2020 0:00,6/25/2020 0:00,44007,6,25,2020,26,5,June,Thursday,2030,8,West LA,852,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,1500 S  WESTGATE                     AV,,34.0422,-118.4591
200815679,10/25/2020 0:00,10/25/2020 0:00,44129,10,25,2020,44,1,October,Sunday,1419,8,West LA,836,1,310,BURGLARY,1202 1420 1403 0344 0352 0209 0327 0349 1605,62,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1800    PELHAM                       AV,,34.0516,-118.4316
200809462,5/14/2020 0:00,5/14/2020 0:00,43965,5,14,2020,20,5,May,Thursday,1840,8,West LA,893,1,310,BURGLARY,1606 1822 1309 1420 0344,46,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,310,480,,,2700    GLENDON                      AV,,34.0352,-118.4231
200808737,4/27/2020 0:00,4/27/2020 0:00,43948,4,27,2020,18,2,April,Monday,135,8,West LA,806,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,24,M,W,101,STREET,,,AA,Adult Arrest,740,998,,,15300    MULHOLLAND                   DR,,34.1299,-118.4663
200817284,12/7/2020 0:00,12/4/2020 0:00,44169,12,4,2020,49,6,December,Friday,1100,8,West LA,831,1,310,BURGLARY,1275 1202 1609 0321 0344 1822,65,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,11900    MAYFIELD                     AV,,34.0476,-118.4686
200810085,5/30/2020 0:00,5/30/2020 0:00,43981,5,30,2020,22,7,May,Saturday,2130,8,West LA,839,2,624,BATTERY - SIMPLE ASSAULT,0209 0400 0416 0444 1266,0,X,X,727,SHOPPING MALL (COMMON AREA),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10200    SANTA MONICA                 BL,,34.0605,-118.4193
200815725,10/26/2020 0:00,10/26/2020 0:00,44130,10,26,2020,44,2,October,Monday,2010,8,West LA,857,2,624,BATTERY - SIMPLE ASSAULT,0400 1251 0444 0446 1259 2024,17,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,624,,,,9200 W  PICO                         BL,,34.0553,-118.3919
200813907,9/10/2020 0:00,8/14/2020 0:00,44057,8,14,2020,33,6,August,Friday,1825,8,West LA,815,2,354,THEFT OF IDENTITY,0100 0930,53,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 S  SEPULVEDA                    BL,,34.0713,-118.4647
200809951,5/26/2020 0:00,5/16/2020 0:00,43967,5,16,2020,20,7,May,Saturday,1000,8,West LA,857,1,330,BURGLARY FROM VEHICLE,1822 0321 0344,27,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1100    REXFORD                      DR,,34.0571,-118.3938
200807777,3/28/2020 0:00,3/28/2020 0:00,43918,3,28,2020,13,7,March,Saturday,200,8,West LA,834,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1414,46,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,10600    EASTBORNE                    AV,,34.0533,-118.4322
200807819,3/29/2020 0:00,3/24/2020 0:00,43914,3,24,2020,13,3,March,Tuesday,1145,8,West LA,852,2,354,THEFT OF IDENTITY,100,48,M,W,103,ALLEY,,,IC,Invest Cont,354,,,,WESTGATE                     AV,IOWA                         AV,34.0383,-118.4556
200809399,5/14/2020 0:00,5/8/2020 0:00,43959,5,8,2020,19,6,May,Friday,1700,8,West LA,835,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2000    WESTWOOD                     BL,,34.0467,-118.4341
200811936,7/16/2020 0:00,7/4/2020 0:00,44016,7,4,2020,27,7,July,Saturday,1630,8,West LA,896,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,42,F,H,108,PARKING LOT,,,IC,Invest Cont,740,,,,9800    NATIONAL                     BL,,34.0313,-118.4007
200811276,6/29/2020 0:00,6/28/2020 0:00,44010,6,28,2020,27,1,June,Sunday,1800,8,West LA,841,1,330,BURGLARY FROM VEHICLE,0344 1822,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,1200 S  BUNDY                        DR,,34.0438,-118.4671
200813015,8/16/2020 0:00,8/16/2020 0:00,44059,8,16,2020,34,1,August,Sunday,1252,8,West LA,882,2,624,BATTERY - SIMPLE ASSAULT,416,55,F,O,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,,,,11200 W  OLYMPIC                      BL,,34.039,-118.44
200817139,12/2/2020 0:00,12/2/2020 0:00,44167,12,2,2020,49,4,December,Wednesday,825,8,West LA,887,2,762,LEWD CONDUCT,1300 0500 0528,26,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,762,,,,CATTARAUGUS,CANFIELD,34.0358,-118.3929
200812868,8/11/2020 0:00,8/11/2020 0:00,44054,8,11,2020,33,3,August,Tuesday,2038,8,West LA,831,1,310,BURGLARY,0209 1822 1420 1609 1307 0344 0325,0,X,X,702,OFFICE BUILDING/OFFICE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,12400    WILSHIRE                     BL,,34.0473,-118.4768
200812684,8/4/2020 0:00,8/4/2020 0:00,44047,8,4,2020,32,3,August,Tuesday,47,8,West LA,808,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0906 0430 1309 0942 2037 0383,29,X,X,104,DRIVEWAY,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,13200    MULHOLLAND                   DR,,34.128,-118.42
200808668,4/23/2020 0:00,4/23/2020 0:00,43944,4,23,2020,17,5,April,Thursday,1720,8,West LA,849,2,624,BATTERY - SIMPLE ASSAULT,0416 0401,43,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 S  ROBERTSON                    BL,,34.0597,-118.3836
